order_id,Distance_Rider_from_Store,travel_time_to_store,Distance_to_Customer,travel_time_to_customer,order_status,delivery_status,distance_category,Date
2300383,2.06,5,2.32,6,Completed,Early,Short Distance,31/12/2024
2300384,4.08,0,5.71,65,Completed,Late,Long Distance,31/12/2024
2300385,5.79,0,7.76,0,Cancelled,Unknown,Long Distance,31/12/2024
2300386,5.97,0,7.38,51,Completed,Late,Long Distance,31/12/2024
2300387,2.44,51,3.64,13,Completed,On Time,Short Distance,31/12/2024
2300389,1.79,0,2.16,2,Completed,On Time,Short Distance,Null
2300392,1.69,1,2.08,10,Completed,On Time,Short Distance,31/12/2024
2300393,5.07,0,7.42,30,Completed,Early,Long Distance,31/12/2024
2300394,9.85,71,15.81,22,Completed,On Time,Long Distance,31/12/2024
2300395,2.44,0,7.83,10,Completed,On Time,Long Distance,31/12/2024
2300398,1.38,0,2.01,10,Completed,On Time,Short Distance,Null
2300399,1.75,0,2.63,0,Cancelled,Unknown,Short Distance,31/12/2024
2300400,3.46,0,6.97,18,Completed,On Time,Long Distance,Null
2300402,2.66,0,4.84,31,Completed,Late,Short Distance,31/12/2024
2300403,6.31,1,9.88,68,Completed,Late,Long Distance,Null
2300404,1.21,81,3.68,11,Completed,Late,Short Distance,31/12/2024
2300405,5.35,0,7.27,0,Cancelled,Unknown,Long Distance,31/12/2024
2300406,4.08,0,9.08,62,Completed,On Time,Long Distance,31/12/2024
2300408,0.87,0,1.93,0,Cancelled,Unknown,Short Distance,31/12/2024
2300410,1.38,0,3.1,43,Completed,On Time,Short Distance,Null
2300411,1.82,4,3.01,19,Completed,Late,Short Distance,31/12/2024
2300413,2.77,0,5.57,23,Completed,Late,Long Distance,Null
2300414,1.47,0,2.07,0,Cancelled,Unknown,Short Distance,31/12/2024
2300417,1.43,9,2.95,11,Completed,On Time,Short Distance,31/12/2024
2300418,5.97,0,10.13,36,Completed,On Time,Long Distance,31/12/2024
2300419,1.2,0,5.08,0,Cancelled,Unknown,Long Distance,Null
2300420,3.55,0,4.95,0,Cancelled,Unknown,Short Distance,31/12/2024
2300422,2.75,0,3.98,13,Completed,On Time,Short Distance,31/12/2024
2300423,1.15,0,3.44,0,Cancelled,Unknown,Short Distance,Null
2300424,2.71,0,4.27,63,Completed,On Time,Short Distance,Null
2300427,1.58,0,4.26,0,Cancelled,Unknown,Short Distance,31/12/2024
2300428,3.68,1,5.22,13,Completed,On Time,Long Distance,Null
2300430,2.55,0,6.99,0,Cancelled,Unknown,Long Distance,31/12/2024
2300431,0.61,0,3.12,6,Completed,On Time,Short Distance,Null
2300432,0.87,2,1.34,7,Completed,Early,Short Distance,31/12/2024
2300433,0.77,0,1.33,18,Completed,Late,Short Distance,Null
2300434,0.6,0,1.78,15,Completed,Late,Short Distance,31/12/2024
2300435,1.95,0,3.31,12,Completed,On Time,Short Distance,31/12/2024
2300437,2.13,0,2.88,29,Completed,On Time,Short Distance,31/12/2024
2300438,2.04,0,3.61,0,Cancelled,Unknown,Short Distance,31/12/2024
2300439,5.44,0,8.76,69,Completed,Late,Long Distance,31/12/2024
2300440,1.56,0,2.97,32,Completed,Early,Short Distance,31/12/2024
2300441,7.15,0,9.63,39,Completed,On Time,Long Distance,Null
2300442,1.57,0,2.92,13,Completed,On Time,Short Distance,31/12/2024
2300443,2.84,5,5.08,10,Completed,On Time,Long Distance,31/12/2024
2300445,3.91,0,6.63,16,Completed,Early,Long Distance,31/12/2024
2300446,3.87,0,5.01,35,Completed,Late,Long Distance,31/12/2024
2300447,2.16,0,5.42,14,Completed,On Time,Long Distance,31/12/2024
2300448,0.87,31,1.34,29,Completed,On Time,Short Distance,31/12/2024
2300449,2.13,0,3.55,17,Completed,Late,Short Distance,31/12/2024
2300452,3.35,0,7.95,19,Completed,Early,Long Distance,31/12/2024
2300454,2.46,26,5.35,53,Completed,Late,Long Distance,31/12/2024
2300455,0.59,6,0.68,13,Completed,Early,Short Distance,31/12/2024
2300456,2.84,15,3.52,7,Completed,Late,Short Distance,31/12/2024
2300457,0.92,0,2.97,9,Completed,On Time,Short Distance,31/12/2024
2300459,5.69,0,10.74,0,Cancelled,Unknown,Long Distance,02/01/2025
2300460,1.57,42,2.17,0,Completed,Late,Short Distance,31/12/2024
2300461,3.47,0,5.45,8,Completed,Late,Long Distance,31/12/2024
2300462,1.34,0,2.05,97,Completed,Late,Short Distance,Null
2300463,2.28,0,3.1,29,Completed,On Time,Short Distance,31/12/2024
2300464,4.54,0,9.7,0,Cancelled,Unknown,Long Distance,31/12/2024
2300465,1.77,0,2.37,15,Completed,On Time,Short Distance,31/12/2024
2300466,3,36,4.3,41,Completed,Early,Short Distance,31/12/2024
2300469,3.41,9,5.19,27,Completed,Late,Long Distance,Null
2300470,1.64,74,2.88,25,Completed,On Time,Short Distance,31/12/2024
2300471,2.96,0,8.54,41,Completed,Late,Long Distance,31/12/2024
2300472,3.7,0,5.24,0,Cancelled,Unknown,Long Distance,31/12/2024
2300473,2.97,0,4.35,22,Completed,On Time,Short Distance,31/12/2024
2300474,6.88,0,10.61,25,Completed,Early,Long Distance,31/12/2024
2300476,4.77,0,8.62,10,Completed,Late,Long Distance,Null
2300477,1.48,22,3.01,10,Completed,On Time,Short Distance,31/12/2024
2300478,1.05,22,1.61,0,Completed,On Time,Short Distance,02/01/2025
2300479,1.7,0,2.08,33,Completed,Late,Short Distance,31/12/2024
2300480,2.61,0,3,66,Completed,Late,Short Distance,31/12/2024
2300483,6.27,0,7.71,46,Completed,Early,Long Distance,31/12/2024
2300484,3.13,0,5.15,23,Completed,Late,Long Distance,31/12/2024
2300485,2.77,78,3.87,13,Completed,On Time,Short Distance,31/12/2024
2300486,1.27,0,1.88,0,Cancelled,Unknown,Short Distance,31/12/2024
2300487,4.74,0,7.75,146,Completed,Late,Long Distance,31/12/2024
2300488,8.79,0,10.17,144,Completed,Late,Long Distance,31/12/2024
2300491,1.33,0,3.14,0,Cancelled,Unknown,Short Distance,Null
2300492,2.04,0,3.05,0,Cancelled,Unknown,Short Distance,31/12/2024
2300493,0.35,0,1.25,17,Completed,Late,Short Distance,31/12/2024
2300494,1.09,0,4.73,26,Completed,On Time,Short Distance,Null
2300495,3.14,2,4.41,16,Completed,On Time,Short Distance,Null
2300496,0.4,0,0.77,21,Completed,On Time,Short Distance,31/12/2024
2300498,8.36,17,10.81,32,Completed,On Time,Long Distance,31/12/2024
2300499,2.15,33,4.77,0,Completed,On Time,Short Distance,31/12/2024
2300500,5.85,0,9.54,50,Completed,Early,Long Distance,31/12/2024
2300501,0.99,0,1.88,6,Completed,On Time,Short Distance,31/12/2024
2300504,2.87,0,4.95,34,Completed,On Time,Short Distance,31/12/2024
2300505,1.67,0,2.77,0,Cancelled,Unknown,Short Distance,02/01/2025
2300506,5.58,0,10.22,27,Completed,Late,Long Distance,31/12/2024
2300507,7.32,1,8.97,61,Completed,Late,Long Distance,31/12/2024
2300508,9.75,0,13.98,46,Completed,On Time,Long Distance,Null
2300509,2.05,1,3.71,13,Completed,On Time,Short Distance,31/12/2024
2300512,6.76,0,8.2,25,Completed,On Time,Long Distance,31/12/2024
2300513,1.6,0,3.68,6,Completed,Late,Short Distance,Null
2300514,5.95,0,7.35,0,Cancelled,Unknown,Long Distance,31/12/2024
2300515,9.74,0,11.3,33,Completed,Late,Long Distance,31/12/2024
2300516,3.39,0,5.89,24,Completed,Late,Long Distance,31/12/2024
2300517,4.45,0,8.42,24,Completed,On Time,Long Distance,Null
2300519,3.47,0,4.99,0,Cancelled,Unknown,Short Distance,31/12/2024
2300520,3.62,0,6.1,22,Completed,On Time,Long Distance,31/12/2024
2300521,0.39,0,1.67,21,Completed,On Time,Short Distance,31/12/2024
2300522,4.29,0,7.46,26,Completed,On Time,Long Distance,Null
2300524,3.32,0,5.37,0,Cancelled,Unknown,Long Distance,31/12/2024
2300525,2.06,6,4.53,50,Completed,Late,Short Distance,31/12/2024
2300526,1.75,0,2.57,9,Completed,On Time,Short Distance,31/12/2024
2300527,2.09,0,3.48,15,Completed,Late,Short Distance,31/12/2024
2300529,7.13,0,11.42,25,Completed,Late,Long Distance,31/12/2024
2300530,4.17,0,7.72,10,Completed,Late,Long Distance,31/12/2024
2300532,1.99,0,2.75,7,Completed,On Time,Short Distance,31/12/2024
2300533,2.15,0,4,22,Completed,On Time,Short Distance,31/12/2024
2300535,2.28,1,3.63,12,Completed,On Time,Short Distance,Null
2300536,4.01,0,8.02,45,Completed,Late,Long Distance,31/12/2024
2300537,4.64,0,5.81,0,Cancelled,Unknown,Long Distance,31/12/2024
2300538,1.26,16,2.2,7,Completed,On Time,Short Distance,31/12/2024
2300540,1.15,0,1.68,31,Completed,On Time,Short Distance,31/12/2024
2300541,3.41,28,5.79,10,Completed,Late,Long Distance,Null
2300543,2.88,6,4.65,12,Completed,Late,Short Distance,31/12/2024
2300544,2.81,0,4.96,71,Completed,On Time,Short Distance,31/12/2024
2300545,1.35,0,3.42,9,Completed,Late,Short Distance,31/12/2024
2300546,8.39,0,13.4,35,Completed,On Time,Long Distance,31/12/2024
2300547,0.46,23,0.67,6,Completed,Early,Short Distance,31/12/2024
2300548,2.49,4,3.56,14,Completed,On Time,Short Distance,31/12/2024
2300549,2.49,0,3.68,13,Completed,On Time,Short Distance,31/12/2024
2300551,9.01,0,15.44,33,Completed,Early,Long Distance,31/12/2024
2300552,2.54,0,3.31,15,Completed,On Time,Short Distance,31/12/2024
2300555,1.11,0,2.81,0,Cancelled,Unknown,Short Distance,31/12/2024
2300556,2.59,38,4.3,10,Completed,Late,Short Distance,31/12/2024
2300559,1.99,1,2.94,7,Completed,On Time,Short Distance,31/12/2024
2300560,3.88,0,4.61,20,Completed,On Time,Short Distance,Null
2300561,3.62,6,5.22,14,Completed,On Time,Long Distance,31/12/2024
2300562,2.27,0,3.09,30,Completed,On Time,Short Distance,31/12/2024
2300564,1.85,0,4.86,12,Completed,Late,Short Distance,31/12/2024
2300566,3.22,27,5.47,14,Completed,Late,Long Distance,31/12/2024
2300567,3.54,0,5.12,0,Completed,Late,Long Distance,31/12/2024
2300568,2.64,0,3.41,0,Completed,On Time,Short Distance,31/12/2024
2300569,7.94,0,12.07,0,Cancelled,Unknown,Long Distance,31/12/2024
2300570,2.62,0,5.17,27,Completed,Late,Long Distance,31/12/2024
2300573,2.74,43,4.23,23,Completed,On Time,Short Distance,Null
2300574,5.03,0,6.27,28,Completed,Late,Long Distance,Null
2300577,0.57,0,4.33,15,Completed,On Time,Short Distance,31/12/2024
2300578,4.86,0,6.6,195,Completed,Late,Long Distance,31/12/2024
2300582,2.04,182,4.33,8,Completed,Early,Short Distance,31/12/2024
2300583,0.8,0,3.56,9,Completed,Early,Short Distance,31/12/2024
2300585,2.09,0,4.22,23,Completed,Late,Short Distance,31/12/2024
2300586,2.79,1,4.08,19,Completed,Early,Short Distance,31/12/2024
2300587,1.77,0,3.18,0,Cancelled,Unknown,Short Distance,31/12/2024
2300590,5.78,0,8.45,38,Completed,Late,Long Distance,31/12/2024
2300591,1.86,0,5.68,0,Cancelled,Unknown,Long Distance,31/12/2024
2300592,0.96,11,3.03,10,Completed,Early,Short Distance,Null
2300593,0.62,15,0.74,10,Completed,Early,Short Distance,31/12/2024
2300594,1.04,0,5.55,45,Completed,On Time,Long Distance,Null
2300595,2.43,0,4.36,0,Cancelled,Unknown,Short Distance,31/12/2024
2300596,1.39,0,2.42,0,Cancelled,Unknown,Short Distance,31/12/2024
2300597,1.95,33,5.13,11,Completed,Early,Long Distance,31/12/2024
2300598,4.64,0,8.3,0,Cancelled,Unknown,Long Distance,Null
2300599,4.04,0,5.18,22,Completed,On Time,Long Distance,Null
2300600,2.88,28,3.89,7,Completed,On Time,Short Distance,31/12/2024
2300601,5.29,0,9.11,31,Completed,Early,Long Distance,Null
2300602,1.57,22,3.38,5,Completed,Late,Short Distance,31/12/2024
2300603,1.34,23,3.15,9,Completed,On Time,Short Distance,31/12/2024
2300606,3.07,5,7.39,47,Completed,On Time,Long Distance,31/12/2024
2300608,1.82,0,4.58,12,Completed,Late,Short Distance,31/12/2024
2300609,2.29,0,9.16,57,Completed,Late,Long Distance,31/12/2024
2300615,2.87,0,5.28,23,Completed,Late,Long Distance,31/12/2024
2300616,1.11,0,2.75,12,Completed,On Time,Short Distance,31/12/2024
2300618,1.16,4,2.33,10,Completed,On Time,Short Distance,31/12/2024
2300619,1.9,19,4.01,5,Completed,On Time,Short Distance,31/12/2024
2300620,5.58,0,8.06,24,Completed,Late,Long Distance,31/12/2024
2300621,1.3,11,1.93,11,Completed,On Time,Short Distance,31/12/2024
2300622,6.38,0,9.85,15,Completed,Late,Long Distance,31/12/2024
2300623,3.1,0,3.83,16,Completed,On Time,Short Distance,Null
2300625,1.57,0,2.85,33,Completed,Late,Short Distance,31/12/2024
2300626,8.72,0,12.23,0,Cancelled,Unknown,Long Distance,31/12/2024
2300627,8.31,0,11.07,0,Cancelled,Unknown,Long Distance,31/12/2024
2300628,7.39,6,10.28,20,Completed,Late,Long Distance,31/12/2024
2300629,1.93,0,4.59,31,Completed,Early,Short Distance,Null
2300630,4.59,0,7.07,0,Cancelled,Unknown,Long Distance,Null
2300631,2.02,0,3.12,7,Completed,On Time,Short Distance,31/12/2024
2300632,2.07,0,3.25,14,Completed,Late,Short Distance,31/12/2024
2300633,3.69,19,6.84,9,Completed,On Time,Long Distance,Null
2300636,1.95,11,11.2,37,Completed,On Time,Long Distance,31/12/2024
2300637,1.01,0,2.19,26,Completed,Early,Short Distance,31/12/2024
2300638,3.03,8,6.14,35,Completed,On Time,Long Distance,31/12/2024
2300641,1.06,0,2.83,10,Completed,Early,Short Distance,31/12/2024
2300642,0.88,0,1.75,37,Completed,On Time,Short Distance,31/12/2024
2300643,4.12,0,6.61,17,Completed,Early,Long Distance,31/12/2024
2300644,5.69,0,17.91,29,Completed,On Time,Long Distance,31/12/2024
2300645,1.31,0,2.25,11,Completed,On Time,Short Distance,31/12/2024
2300646,2.83,0,6.42,14,Completed,On Time,Long Distance,31/12/2024
2300648,0.23,0,0.84,6,Completed,Late,Short Distance,31/12/2024
2300651,1.07,0,1.51,0,Completed,On Time,Short Distance,31/12/2024
2300652,0.58,0,1.33,0,Cancelled,Unknown,Short Distance,31/12/2024
2300653,1.28,0,2.82,43,Completed,On Time,Short Distance,31/12/2024
2300655,2.57,0,8,49,Completed,On Time,Long Distance,Null
2300657,3.51,0,7.91,49,Completed,Late,Long Distance,Null
2300658,4.77,0,6.6,21,Completed,On Time,Long Distance,31/12/2024
2300659,5.07,0,5.91,29,Completed,Late,Long Distance,31/12/2024
2300661,1.47,0,11.44,33,Completed,Late,Long Distance,31/12/2024
2300662,4.05,167,7.04,19,Completed,Late,Long Distance,31/12/2024
2300665,1.95,9,5.81,9,Completed,On Time,Long Distance,31/12/2024
2300667,4.21,0,6.8,0,Cancelled,Unknown,Long Distance,31/12/2024
2300668,1.09,0,1.52,10,Completed,Late,Short Distance,31/12/2024
2300671,0.57,0,1.09,5,Completed,On Time,Short Distance,31/12/2024
2300672,3.71,0,8.74,55,Completed,Late,Long Distance,Null
2300673,2.45,0,4.32,0,Cancelled,Unknown,Short Distance,31/12/2024
2300676,0.54,0,1,1,Completed,Late,Short Distance,31/12/2024
2300678,3.71,0,5.27,44,Completed,Late,Long Distance,31/12/2024
2300680,3.83,0,5.01,0,Cancelled,Unknown,Long Distance,Null
2300682,2.37,0,4.36,12,Completed,On Time,Short Distance,31/12/2024
2300686,5.52,0,9.01,2,Completed,On Time,Long Distance,31/12/2024
2300687,6.1,0,16.72,27,Completed,On Time,Long Distance,Null
2300688,3.16,0,4.59,11,Completed,On Time,Short Distance,31/12/2024
2300693,2.18,82,3.28,7,Completed,Late,Short Distance,31/12/2024
2300696,1.43,19,2.81,11,Completed,On Time,Short Distance,31/12/2024
2300697,7.41,0,10.31,0,Cancelled,Unknown,Long Distance,31/12/2024
2300698,1.31,0,1.64,41,Completed,On Time,Short Distance,31/12/2024
2300699,1.14,0,2.64,0,Cancelled,Unknown,Short Distance,31/12/2024
2300700,4.36,0,7.79,19,Completed,Early,Long Distance,Null
2300701,2.68,0,5.98,0,Cancelled,Unknown,Long Distance,31/12/2024
2300703,0.59,0,2.06,8,Completed,On Time,Short Distance,Null
2300704,4.39,0,5.13,0,Cancelled,Unknown,Long Distance,31/12/2024
2300705,4.98,51,7.3,26,Completed,On Time,Long Distance,Null
2300706,2.21,16,3.59,16,Completed,On Time,Short Distance,31/12/2024
2300707,2.04,0,5.32,12,Completed,On Time,Long Distance,Null
2300709,4.12,0,6.88,14,Completed,On Time,Long Distance,31/12/2024
2300711,4.88,0,8.48,0,Cancelled,Unknown,Long Distance,31/12/2024
2300712,1.06,0,1.46,16,Completed,On Time,Short Distance,31/12/2024
2300713,1.95,0,6.1,19,Completed,On Time,Long Distance,31/12/2024
2300714,6.45,0,12.41,0,Cancelled,Unknown,Long Distance,Null
2300715,1.23,0,1.55,1,Completed,On Time,Short Distance,31/12/2024
2300717,0.91,0,3.41,0,Cancelled,Unknown,Short Distance,31/12/2024
2300718,3.54,0,9.56,37,Completed,Late,Long Distance,Null
2300719,3.61,23,4.5,11,Completed,Early,Short Distance,31/12/2024
2300722,4.61,0,8.04,27,Completed,Late,Long Distance,Null
2300723,2.79,0,3.98,10,Completed,Late,Short Distance,31/12/2024
2300725,3.46,0,6.3,9,Completed,On Time,Long Distance,31/12/2024
2300726,0.89,0,2.09,12,Completed,Late,Short Distance,31/12/2024
2300727,3.41,0,5.37,14,Completed,Early,Long Distance,Null
2300730,2.56,0,4.06,12,Completed,On Time,Short Distance,Null
2300731,4.06,0,6.99,0,Cancelled,Unknown,Long Distance,31/12/2024
2300732,3.92,0,5,0,Cancelled,Unknown,Short Distance,31/12/2024
2300734,3.34,0,5.51,0,Cancelled,Unknown,Long Distance,31/12/2024
2300735,3.53,0,6.65,25,Completed,On Time,Long Distance,Null
2300736,1.72,0,3.68,170,Completed,Late,Short Distance,Null
2300737,1.83,6,3.43,17,Completed,On Time,Short Distance,Null
2300739,3.21,0,4.94,8,Completed,Late,Short Distance,31/12/2024
2300740,7.61,0,8.07,41,Completed,On Time,Long Distance,31/12/2024
2300742,3.13,0,5.72,21,Completed,Early,Long Distance,31/12/2024
2300743,2,0,3.48,57,Completed,Late,Short Distance,31/12/2024
2300745,4.06,0,6.87,26,Completed,On Time,Long Distance,31/12/2024
2300747,2.29,0,2.97,26,Completed,Late,Short Distance,31/12/2024
2300749,4.05,0,7.27,113,Completed,On Time,Long Distance,31/12/2024
2300753,7.75,8,11.72,39,Completed,On Time,Long Distance,31/12/2024
2300756,1.03,0,2.62,13,Completed,On Time,Short Distance,31/12/2024
2300760,3.22,0,6.26,57,Completed,On Time,Long Distance,31/12/2024
2300763,1.67,0,2.77,15,Completed,On Time,Short Distance,31/12/2024
2300764,0.77,1,1.91,10,Completed,On Time,Short Distance,31/12/2024
2300765,2.37,0,2.92,18,Completed,Late,Short Distance,31/12/2024
2300766,3.23,0,5.31,0,Cancelled,Unknown,Long Distance,31/12/2024
2300767,1.21,0,2.13,36,Completed,Late,Short Distance,31/12/2024
2300768,0.64,0,1.79,8,Completed,Early,Short Distance,31/12/2024
2300769,3.22,0,5.38,15,Completed,Late,Long Distance,31/12/2024
2300770,1.31,0,3.34,15,Completed,On Time,Short Distance,31/12/2024
2300772,0.33,1,0.45,42,Completed,Early,Short Distance,31/12/2024
2300773,1.33,14,2.73,0,Completed,On Time,Short Distance,31/12/2024
2300776,0.44,0,0.63,9,Completed,On Time,Short Distance,31/12/2024
2300777,0.9,0,2.07,0,Cancelled,Unknown,Short Distance,31/12/2024
2300781,4.08,0,7.39,43,Completed,Late,Long Distance,31/12/2024
2300782,6.29,0,15.9,0,Cancelled,Unknown,Long Distance,31/12/2024
2300783,2.31,0,3.58,36,Completed,Late,Short Distance,Null
2300784,1.63,0,2.52,10,Completed,On Time,Short Distance,31/12/2024
2300785,7.71,0,8.43,51,Completed,Late,Long Distance,Null
2300786,3.43,0,5.04,21,Completed,On Time,Long Distance,Null
2300793,2.79,0,4.14,34,Completed,Late,Short Distance,31/12/2024
2300794,2.65,1,4.61,16,Completed,Late,Short Distance,31/12/2024
2300795,1.68,29,4.08,4,Completed,Early,Short Distance,31/12/2024
2300800,3.81,0,5.11,13,Completed,On Time,Long Distance,02/01/2025
2300801,2.03,0,7.33,117,Completed,Late,Long Distance,31/12/2024
2300803,0.23,0,0.24,3,Completed,On Time,Short Distance,31/12/2024
2300804,2.23,0,2.98,9,Completed,Late,Short Distance,31/12/2024
2300805,3.37,18,4.18,9,Completed,On Time,Short Distance,31/12/2024
2300806,1.53,50,2.83,4,Completed,On Time,Short Distance,31/12/2024
2300807,1.83,25,4.66,0,Completed,On Time,Short Distance,31/12/2024
2300808,2.14,0,3.77,12,Completed,On Time,Short Distance,31/12/2024
2300810,1.86,0,2.44,12,Completed,On Time,Short Distance,31/12/2024
2300811,1.22,0,2.69,43,Completed,On Time,Short Distance,31/12/2024
2300813,1.46,0,1.91,9,Completed,On Time,Short Distance,31/12/2024
2300815,0.41,0,1.1,7,Completed,On Time,Short Distance,31/12/2024
2300816,4.22,0,5.78,39,Completed,On Time,Long Distance,31/12/2024
2300818,2.27,0,4.37,0,Cancelled,Unknown,Short Distance,31/12/2024
2300819,3.54,0,7.65,33,Completed,On Time,Long Distance,31/12/2024
2300821,4.25,0,6.09,40,Completed,On Time,Long Distance,31/12/2024
2300822,3.94,0,8.16,49,Completed,On Time,Long Distance,Null
2300823,3.97,24,8.05,24,Completed,On Time,Long Distance,31/12/2024
2300824,0.87,0,1.93,9,Completed,On Time,Short Distance,31/12/2024
2300825,3.88,1,8.77,17,Completed,On Time,Long Distance,31/12/2024
2300828,3.47,0,4.24,42,Completed,Late,Short Distance,31/12/2024
2300830,3,1,5.89,31,Completed,Late,Long Distance,31/12/2024
2300831,2.93,0,5.46,33,Completed,Late,Long Distance,31/12/2024
2300832,4.92,34,7.51,13,Completed,On Time,Long Distance,31/12/2024
2300834,6.91,0,11.35,30,Completed,On Time,Long Distance,31/12/2024
2300836,1.56,0,3.4,0,Completed,Early,Short Distance,31/12/2024
2300837,7.48,0,11.04,30,Completed,On Time,Long Distance,31/12/2024
2300839,2.45,0,3.76,71,Completed,Late,Short Distance,31/12/2024
